laptop_ID,Company,TypeName,OpSys,Full_HD,IPS_Panel,Touchscreen,4K_Ultra_HD,Retina_Display,Quad_HDplus,PPI,Ram_GB,Weight_kg,SSD,HDD,Flash_Storage,Hybrid,Memory_GB,cpu_marca,cpu_familia,cpu_ghz,brand_gpu,family_gpu
993,30.740852297878796,38.5586566156032,32.31098513719976,1,0,0,0,0,0,127.33567457123111,16,2.99,1,1,0,0,1280,31.709571965613,37.403208418530085,2.8,34.62657938636157,34.496373576304066
898,30.740852297878796,38.5586566156032,32.31098513719976,1,0,0,0,0,0,127.33567457123111,12,2.2,1,1,0,0,1152,31.709571965613,30.935399707564464,2.5,34.62657938636157,34.496373576304066
831,29.9833287011299,38.66522985836241,32.31098513719976,1,1,0,0,0,0,157.3505121487356,8,1.13,1,0,0,0,512,31.709571965613,37.403208418530085,2.7,30.166206257996713,29.981994594902375
326,29.9833287011299,26.429148880025192,32.31098513719976,0,0,0,0,0,0,106.11306214269258,4,2.79,0,1,0,0,1024,31.709571965613,30.935399707564464,2.5,34.62657938636157,34.496373576304066
543,31.495835455754325,26.429148880025192,32.31098513719976,1,0,0,0,0,0,141.21199808219862,8,2.2,1,0,0,0,256,31.709571965613,30.935399707564464,1.6,26.62639174419421,26.43860813280457
1203,30.740852297878796,38.5586566156032,32.31098513719976,1,1,0,0,0,0,141.21199808219862,8,2.591,1,1,0,0,1280,31.709571965613,37.403208418530085,2.6,34.62657938636157,34.496373576304066
202,31.622776601683793,38.5586566156032,32.31098513719976,1,1,0,0,0,0,127.33567457123111,16,3.35,1,1,0,0,1280,31.709571965613,37.403208418530085,2.8,34.62657938636157,34.496373576304066
1184,29.9833287011299,26.429148880025192,32.31098513719976,1,1,0,0,0,0,141.21199808219862,8,1.95,1,0,0,0,256,31.709571965613,30.935399707564464,2.5,30.166206257996713,29.981994594902375
709,29.9833287011299,26.429148880025192,32.31098513719976,1,0,0,0,0,0,141.21199808219862,4,2.2,1,0,0,0,256,20.71231517720798,22.559939701738855,2.9,26.62639174419421,26.43860813280457
175,31.622776601683793,26.429148880025192,32.31098513719976,1,1,0,0,0,0,127.33567457123111,6,2.71,0,1,0,0,2048,31.709571965613,30.935399707564464,2.5,26.62639174419421,26.43860813280457
1124,30.740852297878796,38.5586566156032,32.31098513719976,1,1,0,0,0,0,141.21199808219862,16,2.59,1,1,0,0,1152,31.709571965613,37.403208418530085,2.6,34.62657938636157,34.496373576304066
430,30.740852297878796,26.429148880025192,22.86897461627871,1,0,0,0,0,0,141.21199808219862,8,2.3,0,1,0,0,1024,31.709571965613,22.338307903688676,2.4,34.62657938636157,34.496373576304066
737,31.622776601683793,26.429148880025192,32.31098513719976,1,0,0,0,0,0,141.21199808219862,4,2.1,0,1,0,0,1024,20.71231517720798,22.559939701738855,3.0,26.62639174419421,26.43860813280457
406,29.9833287011299,38.66522985836241,32.31098513719976,0,1,0,0,0,0,209.8006828649808,16,1.13,1,0,0,0,1024,31.709571965613,37.403208418530085,2.7,30.166206257996713,29.981994594902375
987,34.56877203488721,26.429148880025192,32.31098513719976,1,0,0,0,0,0,157.3505121487356,8,1.95,1,0,0,0,256,31.709571965613,30.935399707564464,2.3,30.166206257996713,29.981994594902375
730,29.9833287011299,38.66522985836241,32.31098513719976,1,1,0,0,0,0,157.3505121487356,8,1.32,1,0,0,0,256,31.709571965613,30.935399707564464,2.5,30.166206257996713,29.981994594902375
303,29.9833287011299,26.429148880025192,32.31098513719976,1,0,0,0,0,0,141.21199808219862,6,2.4,0,1,0,0,1024,20.71231517720798,22.559939701738855,2.4,26.62639174419421,26.43860813280457
1080,31.495835455754325,38.66522985836241,32.31098513719976,1,0,0,0,0,0,165.6321180513006,8,1.29,1,0,0,0,256,31.709571965613,37.403208418530085,2.7,30.166206257996713,29.981994594902375
542,31.495835455754325,26.429148880025192,32.31098513719976,1,0,0,0,0,0,141.21199808219862,8,1.93,1,0,0,0,256,31.709571965613,37.403208418530085,2.8,34.62657938636157,34.496373576304066
753,23.643180835073778,26.429148880025192,19.23143027588268,0,0,0,0,0,0,111.93520355955211,2,1.68,0,0,1,0,32,31.709571965613,17.262652202702334,1.6,30.166206257996713,29.981994594902375
876,31.622776601683793,26.429148880025192,32.31098513719976,1,0,0,0,0,0,141.21199808219862,4,2.07,0,1,0,0,500,31.709571965613,30.935399707564464,2.3,30.166206257996713,29.981994594902375
1104,23.643180835073778,26.429148880025192,32.31098513719976,0,0,0,0,0,0,100.45466986113651,4,2.4,0,1,0,0,500,20.71231517720798,22.559939701738855,2.2,26.62639174419421,26.43860813280457
535,31.495835455754325,26.429148880025192,32.31098513719976,1,0,0,0,0,0,141.21199808219862,4,2.3,0,1,0,0,500,31.709571965613,30.935399707564464,2.5,26.62639174419421,26.43860813280457
83,35.76310948449533,38.66522985836241,38.96857708462037,0,1,0,0,1,0,226.41554716935852,8,0.92,1,0,0,0,512,31.709571965613,30.935399707564464,1.3,30.166206257996713,29.981994594902375
598,29.9833287011299,26.429148880025192,32.31098513719976,1,0,0,0,0,0,141.21199808219862,12,2.2,1,0,0,0,512,20.71231517720798,22.559939701738855,3.6,26.62639174419421,26.43860813280457
477,31.622776601683793,38.06006489187098,32.31098513719976,0,1,1,1,0,0,331.2642361026012,8,1.29,1,0,0,0,512,31.709571965613,37.403208418530085,1.8,30.166206257996713,29.981994594902375
1120,31.495835455754325,38.66522985836241,37.900584364392415,0,0,0,0,0,0,125.36742798669837,8,1.5,1,0,0,0,256,31.709571965613,30.935399707564464,2.3,30.166206257996713,29.981994594902375
359,31.622776601683793,44.44097208657794,32.31098513719976,1,0,0,0,0,0,141.21199808219862,8,2.6,1,0,0,0,256,31.709571965613,37.403208418530085,2.8,34.62657938636157,45.49881984843928
862,30.740852297878796,38.5586566156032,32.31098513719976,1,0,0,0,0,0,141.21199808219862,16,2.1,1,1,0,0,1152,31.709571965613,37.403208418530085,2.8,34.62657938636157,34.496373576304066
448,31.495835455754325,26.429148880025192,32.31098513719976,1,0,0,0,0,0,141.21199808219862,4,2.2,1,0,0,0,256,31.709571965613,30.935399707564464,1.6,26.62639174419421,26.43860813280457
19,29.9833287011299,26.429148880025192,22.338307903688676,1,0,0,0,0,0,141.21199808219862,8,2.2,0,1,0,0,1024,31.709571965613,22.338307903688676,2.4,34.62657938636157,34.496373576304066
1206,31.495835455754325,38.66522985836241,22.86897461627871,0,0,1,0,0,1,276.053530085501,8,1.23,1,0,0,0,256,31.709571965613,30.935399707564464,2.4,30.166206257996713,29.981994594902375
551,30.740852297878796,26.429148880025192,32.31098513719976,0,0,0,0,0,0,100.45466986113651,4,2.0,0,1,0,0,500,20.71231517720798,22.559939701738855,1.8,26.62639174419421,26.43860813280457
651,30.740852297878796,38.5586566156032,22.338307903688676,1,1,0,0,0,0,141.21199808219862,8,2.5,0,1,0,0,1024,31.709571965613,37.403208418530085,2.8,34.62657938636157,34.496373576304066
264,29.9833287011299,38.06006489187098,32.31098513719976,1,1,1,0,0,0,141.21199808219862,8,2.0,1,0,0,0,512,31.709571965613,37.403208418530085,2.8,34.62657938636157,34.496373576304066
211,31.495835455754325,38.66522985836241,32.31098513719976,0,1,1,1,0,0,331.2642361026012,8,1.21,1,0,0,0,256,31.709571965613,37.403208418530085,1.8,30.166206257996713,29.981994594902375
569,31.622776601683793,38.66522985836241,32.31098513719976,0,1,1,0,0,1,276.053530085501,16,1.16,1,0,0,0,512,31.709571965613,22.559939701738855,1.2,30.166206257996713,29.981994594902375
165,23.643180835073778,26.429148880025192,32.31098513719976,1,1,0,0,0,0,127.33567457123111,4,3.0,1,0,0,0,256,31.709571965613,30.935399707564464,1.6,34.62657938636157,34.496373576304066
653,29.9833287011299,26.429148880025192,32.31098513719976,0,0,0,0,0,0,111.93520355955211,4,1.43,0,0,1,0,32,31.709571965613,17.262652202702334,1.6,30.166206257996713,29.981994594902375
965,31.495835455754325,38.66522985836241,32.31098513719976,1,0,0,0,0,0,157.3505121487356,8,1.36,1,0,0,0,256,31.709571965613,37.403208418530085,2.8,30.166206257996713,29.981994594902375
910,31.495835455754325,26.429148880025192,32.31098513719976,0,0,0,0,0,0,100.45466986113651,4,2.18,0,1,0,0,1024,31.709571965613,22.338307903688676,2.0,26.62639174419421,26.43860813280457
923,31.495835455754325,26.429148880025192,32.31098513719976,1,0,0,0,0,0,157.3505121487356,8,1.6,1,0,0,0,256,31.709571965613,30.935399707564464,2.8,30.166206257996713,29.981994594902375
1153,31.495835455754325,26.429148880025192,32.31098513719976,0,0,0,0,0,0,100.45466986113651,8,2.5,0,1,0,0,1024,31.709571965613,30.935399707564464,2.5,26.62639174419421,26.43860813280457
1068,31.495835455754325,38.66522985836241,32.31098513719976,0,0,1,0,0,1,276.053530085501,16,1.2,1,0,0,0,1024,31.709571965613,37.403208418530085,2.7,30.166206257996713,29.981994594902375
507,30.740852297878796,17.204625988465878,31.448370387032774,0,0,0,0,0,0,135.0942111925629,4,1.2,0,0,1,0,64,31.709571965613,17.262652202702334,1.1,30.166206257996713,29.981994594902375
909,31.622776601683793,26.429148880025192,32.31098513719976,1,0,0,0,0,0,141.21199808219862,8,2.04,0,1,0,0,1024,31.709571965613,37.403208418530085,2.7,34.62657938636157,34.496373576304066
1008,31.495835455754325,38.06006489187098,32.31098513719976,1,0,1,0,0,0,165.6321180513006,8,1.68,1,0,0,0,256,31.709571965613,30.935399707564464,2.5,30.166206257996713,29.981994594902375
1318,29.9833287011299,26.429148880025192,32.31098513719976,0,0,0,0,0,0,111.93520355955211,2,1.5,0,0,1,0,64,31.709571965613,17.262652202702334,1.6,30.166206257996713,29.981994594902375
238,31.495835455754325,26.429148880025192,32.31098513719976,1,0,0,0,0,0,157.3505121487356,8,1.6,1,0,0,0,256,31.709571965613,30.935399707564464,2.5,30.166206257996713,29.981994594902375
691,31.622776601683793,26.429148880025192,32.31098513719976,1,1,0,0,0,0,127.33567457123111,4,2.5,1,0,0,0,256,31.709571965613,22.338307903688676,2.0,26.62639174419421,26.43860813280457
614,29.9833287011299,26.429148880025192,32.31098513719976,1,0,0,0,0,0,141.21199808219862,6,2.4,0,1,0,0,1024,31.709571965613,30.935399707564464,2.5,30.166206257996713,29.981994594902375
35,35.76310948449533,38.66522985836241,33.62697735923071,0,0,0,0,0,0,127.67794013309688,8,1.35,0,0,1,0,256,31.709571965613,30.935399707564464,1.6,30.166206257996713,29.981994594902375
966,34.56877203488721,26.429148880025192,37.900584364392415,1,0,0,0,0,0,165.6321180513006,8,1.2,1,0,0,0,256,31.709571965613,30.935399707564464,2.3,30.166206257996713,29.981994594902375
426,29.9833287011299,38.66522985836241,32.31098513719976,1,1,0,0,0,0,157.3505121487356,8,1.75,1,0,0,0,256,31.709571965613,37.403208418530085,1.8,26.62639174419421,26.43860813280457
869,31.495835455754325,26.429148880025192,32.31098513719976,1,0,1,0,0,0,165.6321180513006,8,1.62,0,1,0,0,1024,31.709571965613,30.935399707564464,2.3,30.166206257996713,29.981994594902375
843,29.9833287011299,26.429148880025192,32.31098513719976,1,1,0,0,0,0,157.3505121487356,8,1.32,1,0,0,0,256,31.709571965613,30.935399707564464,2.6,30.166206257996713,29.981994594902375
671,31.622776601683793,26.429148880025192,32.31098513719976,0,0,0,0,0,0,141.21199808219862,6,2.04,0,1,0,0,1024,31.709571965613,22.338307903688676,2.0,26.62639174419421,26.43860813280457
955,30.740852297878796,26.429148880025192,32.31098513719976,0,0,0,0,0,0,106.11306214269258,4,2.8,0,1,0,0,1024,31.709571965613,19.836582366930045,1.6,34.62657938636157,34.496373576304066
1295,23.643180835073778,26.429148880025192,22.86897461627871,0,0,0,0,0,0,100.45466986113651,4,2.4,0,1,0,0,500,31.709571965613,17.262652202702334,1.6,30.166206257996713,29.981994594902375
562,30.740852297878796,26.429148880025192,22.86897461627871,0,0,0,0,0,0,100.45466986113651,4,2.0,0,1,0,0,500,31.709571965613,17.262652202702334,1.1,30.166206257996713,29.981994594902375
827,31.495835455754325,38.5586566156032,32.31098513719976,1,1,0,0,0,0,127.33567457123111,16,4.36,1,1,0,0,1152,31.709571965613,37.403208418530085,2.8,34.62657938636157,34.496373576304066
393,31.495835455754325,44.44097208657794,32.31098513719976,1,0,0,0,0,0,141.21199808219862,8,2.23,0,1,0,0,500,31.709571965613,30.935399707564464,2.6,26.62639174419421,37.0
126,31.622776601683793,26.429148880025192,32.31098513719976,1,0,0,0,0,0,127.33567457123111,16,2.5,1,0,0,0,512,31.709571965613,37.403208418530085,1.8,34.62657938636157,34.496373576304066
32,30.740852297878796,26.429148880025192,32.31098513719976,0,0,0,0,0,0,111.93520355955211,2,1.65,0,0,1,0,32,20.71231517720798,22.559939701738855,1.5,26.62639174419421,26.43860813280457
294,29.9833287011299,26.429148880025192,22.338307903688676,1,0,0,0,0,0,141.21199808219862,8,2.2,0,1,0,0,1024,31.709571965613,37.403208418530085,2.7,34.62657938636157,34.496373576304066
842,29.9833287011299,26.429148880025192,32.31098513719976,1,0,0,0,0,0,157.3505121487356,8,1.7,1,0,0,0,256,31.709571965613,30.935399707564464,2.3,30.166206257996713,29.981994594902375
567,23.643180835073778,38.06006489187098,32.31098513719976,1,1,1,0,0,0,189.90579052433606,4,1.25,0,0,1,0,32,31.709571965613,17.262652202702334,2.0,30.166206257996713,29.981994594902375
282,23.643180835073778,26.429148880025192,32.31098513719976,1,1,0,0,0,0,141.21199808219862,8,2.2,0,1,0,0,1024,31.709571965613,37.403208418530085,1.8,34.62657938636157,34.496373576304066
936,31.622776601683793,38.66522985836241,32.31098513719976,0,0,1,0,0,1,276.053530085501,8,1.39,1,0,0,0,256,31.709571965613,37.403208418530085,2.7,30.166206257996713,29.981994594902375
215,23.643180835073778,26.429148880025192,22.86897461627871,1,0,0,0,0,0,141.21199808219862,8,2.4,0,1,0,0,1024,31.709571965613,37.403208418530085,2.8,34.62657938636157,34.496373576304066
1027,31.622776601683793,38.66522985836241,32.31098513719976,1,0,0,0,0,0,157.3505121487356,8,1.54,1,0,0,0,256,31.709571965613,37.403208418530085,2.5,30.166206257996713,29.981994594902375
771,43.18883519778635,38.66522985836241,19.23143027588268,0,0,1,0,0,0,234.50740003017813,8,1.1,1,0,0,0,256,31.709571965613,30.935399707564464,1.2,30.166206257996713,29.981994594902375
1254,31.622776601683793,38.66522985836241,37.900584364392415,0,0,0,0,0,0,209.8006828649808,8,1.54,1,0,0,0,256,31.709571965613,37.403208418530085,2.5,30.166206257996713,29.981994594902375
1171,31.495835455754325,38.5586566156032,32.31098513719976,1,0,0,0,0,0,141.21199808219862,8,2.62,0,1,0,0,1024,31.709571965613,37.403208418530085,2.8,34.62657938636157,34.496373576304066
224,31.495835455754325,38.06006489187098,32.31098513719976,1,0,1,0,0,0,165.6321180513006,16,1.62,1,0,0,0,512,31.709571965613,37.403208418530085,1.8,30.166206257996713,29.981994594902375
13,35.76310948449533,38.66522985836241,38.96857708462037,0,1,0,0,1,0,220.53462386625827,16,1.83,1,0,0,0,256,31.709571965613,37.403208418530085,2.8,26.62639174419421,26.43860813280457
574,27.72557124417076,26.429148880025192,32.31098513719976,0,0,0,0,0,0,100.45466986113651,8,2.2,0,1,0,0,1024,31.709571965613,30.935399707564464,2.5,30.166206257996713,29.981994594902375
341,31.622776601683793,26.429148880025192,32.31098513719976,1,0,0,0,0,0,157.3505121487356,8,1.48,1,0,0,0,256,31.709571965613,30.935399707564464,2.6,30.166206257996713,29.981994594902375
835,30.740852297878796,38.06006489187098,32.31098513719976,1,0,1,0,0,0,165.6321180513006,8,1.1,1,0,0,0,256,31.709571965613,30.935399707564464,2.5,30.166206257996713,29.981994594902375
828,31.495835455754325,26.429148880025192,32.31098513719976,0,0,0,0,0,0,111.93520355955211,4,1.76,0,1,0,0,500,31.709571965613,30.935399707564464,2.3,30.166206257996713,29.981994594902375
1252,35.76310948449533,38.66522985836241,33.62697735923071,0,0,0,0,0,0,135.0942111925629,4,1.08,0,0,1,0,256,31.709571965613,30.935399707564464,1.6,30.166206257996713,29.981994594902375
386,31.622776601683793,38.5586566156032,32.31098513719976,1,1,0,0,0,0,127.33567457123111,8,3.35,1,1,0,0,1152,31.709571965613,37.403208418530085,2.8,34.62657938636157,34.496373576304066
327,30.740852297878796,26.429148880025192,32.31098513719976,1,0,0,0,0,0,157.3505121487356,8,2.0,1,0,0,0,256,31.709571965613,37.403208418530085,2.7,30.166206257996713,29.981994594902375
1200,31.495835455754325,26.429148880025192,22.86897461627871,1,0,0,0,0,0,141.21199808219862,8,1.98,1,0,0,0,256,31.709571965613,37.403208418530085,2.7,34.62657938636157,34.496373576304066
768,23.643180835073778,26.429148880025192,32.31098513719976,0,0,0,0,0,0,100.45466986113651,4,2.1,1,0,0,0,256,31.709571965613,30.935399707564464,2.5,30.166206257996713,29.981994594902375
964,31.622776601683793,44.44097208657794,32.31098513719976,1,1,0,0,0,0,141.21199808219862,8,2.0,1,0,0,0,8,31.709571965613,37.403208418530085,2.7,34.62657938636157,45.49881984843928
694,31.622776601683793,26.429148880025192,32.31098513719976,0,0,0,0,0,0,100.45466986113651,4,1.86,0,1,0,0,500,31.709571965613,30.935399707564464,2.5,26.62639174419421,26.43860813280457
985,31.495835455754325,38.66522985836241,32.31098513719976,0,0,1,0,0,0,209.8006828649808,8,1.5,1,0,0,0,256,31.709571965613,37.403208418530085,2.6,30.166206257996713,29.981994594902375
915,29.9833287011299,38.66522985836241,32.31098513719976,1,1,0,0,0,0,157.3505121487356,8,1.13,0,0,1,0,256,31.709571965613,37.403208418530085,2.7,30.166206257996713,29.981994594902375
462,31.495835455754325,38.06006489187098,32.31098513719976,0,0,1,0,0,0,135.0942111925629,4,1.47,0,1,0,0,500,31.709571965613,19.836582366930045,1.6,30.166206257996713,29.981994594902375
620,31.495835455754325,26.429148880025192,22.86897461627871,0,0,0,0,0,0,100.45466986113651,4,2.25,0,1,0,0,1024,31.709571965613,22.338307903688676,2.0,30.166206257996713,29.981994594902375
932,31.495835455754325,38.5586566156032,32.31098513719976,1,0,0,0,0,0,141.21199808219862,16,2.6,1,1,0,0,1152,31.709571965613,37.403208418530085,2.8,34.62657938636157,34.496373576304066
128,31.622776601683793,26.429148880025192,22.338307903688676,0,0,0,0,0,0,100.45466986113651,4,1.86,0,1,0,0,500,31.709571965613,17.262652202702334,1.6,30.166206257996713,29.981994594902375
184,31.495835455754325,26.429148880025192,22.86897461627871,1,0,0,0,0,0,141.21199808219862,16,2.02,1,1,0,0,2304,31.709571965613,37.403208418530085,1.8,26.62639174419421,26.43860813280457
1146,29.9833287011299,38.06006489187098,37.900584364392415,1,1,1,0,0,0,157.3505121487356,8,1.8,1,0,0,0,512,31.709571965613,37.403208418530085,2.6,34.62657938636157,45.49881984843928
458,31.495835455754325,44.44097208657794,32.31098513719976,1,1,0,0,0,0,141.21199808219862,16,2.17,1,0,0,0,256,31.709571965613,37.403208418530085,2.7,34.62657938636157,45.49881984843928
731,31.495835455754325,38.5586566156032,32.31098513719976,0,0,0,1,0,0,254.67134914246222,32,4.36,1,1,0,0,2048,31.709571965613,37.403208418530085,2.8,34.62657938636157,34.496373576304066
241,23.643180835073778,26.429148880025192,22.86897461627871,0,0,0,0,0,0,100.45466986113651,4,2.1,0,1,0,0,1024,31.709571965613,22.338307903688676,2.0,30.166206257996713,29.981994594902375
465,36.60601043544625,38.66522985836241,31.448370387032774,0,0,1,0,0,0,200.84255993695703,8,1.25,1,0,0,0,256,31.709571965613,37.403208418530085,2.5,30.166206257996713,42.41462012089699
739,31.495835455754325,26.429148880025192,32.31098513719976,0,0,0,0,0,0,100.45466986113651,12,2.25,0,1,0,0,1024,31.709571965613,30.935399707564464,2.5,30.166206257996713,29.981994594902375
1060,31.622776601683793,26.429148880025192,37.900584364392415,1,0,0,0,0,0,157.3505121487356,8,1.43,1,0,0,0,256,31.709571965613,30.935399707564464,2.3,30.166206257996713,29.981994594902375
235,30.740852297878796,26.429148880025192,32.31098513719976,0,0,0,0,0,0,100.45466986113651,4,2.37,0,1,0,0,1024,31.709571965613,22.338307903688676,2.4,30.166206257996713,29.981994594902375
1280,31.495835455754325,26.429148880025192,32.31098513719976,0,0,0,0,0,0,100.45466986113651,6,2.3,0,1,0,0,1024,31.709571965613,22.338307903688676,2.4,30.166206257996713,29.981994594902375
525,31.622776601683793,26.429148880025192,32.31098513719976,1,0,0,0,0,0,141.21199808219862,8,2.04,1,0,0,0,256,31.709571965613,30.935399707564464,2.5,34.62657938636157,34.496373576304066
970,31.495835455754325,38.06006489187098,32.31098513719976,1,0,1,0,0,0,165.6321180513006,8,1.24,1,0,0,0,256,31.709571965613,30.935399707564464,1.2,30.166206257996713,29.981994594902375
505,29.9833287011299,26.429148880025192,32.31098513719976,1,1,0,0,0,0,165.6321180513006,8,1.4,1,0,0,0,256,31.709571965613,22.338307903688676,2.4,30.166206257996713,29.981994594902375
464,36.60601043544625,38.66522985836241,31.448370387032774,0,0,1,0,0,0,200.84255993695703,4,1.252,1,0,0,0,128,31.709571965613,28.656702349893948,2.2,30.166206257996713,29.981994594902375
935,31.622776601683793,38.66522985836241,32.31098513719976,1,0,0,0,0,0,141.21199808219862,8,1.84,1,0,0,0,256,31.709571965613,37.403208418530085,2.5,26.62639174419421,26.43860813280457
677,23.643180835073778,26.429148880025192,22.86897461627871,0,0,0,0,0,0,100.45466986113651,4,2.1,1,0,0,0,128,31.709571965613,22.338307903688676,2.0,30.166206257996713,29.981994594902375
21,30.740852297878796,17.204625988465878,32.31098513719976,0,0,0,0,0,0,135.0942111925629,2,0.98,0,0,1,0,32,31.709571965613,15.61809486617431,1.44,30.166206257996713,29.981994594902375
142,31.622776601683793,26.429148880025192,32.31098513719976,1,1,0,0,0,0,165.6321180513006,4,1.32,1,0,0,0,256,31.709571965613,30.935399707564464,2.5,30.166206257996713,29.981994594902375
377,23.643180835073778,26.429148880025192,32.31098513719976,0,0,0,0,0,0,100.45466986113651,4,2.1,1,0,0,0,128,20.71231517720798,22.559939701738855,3.0,26.62639174419421,26.43860813280457
116,31.622776601683793,26.429148880025192,32.31098513719976,0,1,0,0,0,0,111.93520355955211,4,1.63,0,1,0,0,500,31.709571965613,30.935399707564464,1.6,30.166206257996713,29.981994594902375
736,31.495835455754325,26.429148880025192,22.86897461627871,0,0,0,0,0,0,100.45466986113651,8,2.32,0,1,0,0,1024,31.709571965613,30.935399707564464,2.5,26.62639174419421,26.43860813280457
1103,31.622776601683793,26.429148880025192,19.23143027588268,0,0,0,0,0,1,276.053530085501,4,1.29,0,0,1,0,32,31.709571965613,19.836582366930045,1.5,30.166206257996713,29.981994594902375
684,30.740852297878796,38.66522985836241,32.31098513719976,1,0,0,0,0,0,157.3505121487356,8,1.1,1,0,0,0,256,31.709571965613,30.935399707564464,2.5,30.166206257996713,29.981994594902375
279,34.56877203488721,26.429148880025192,32.31098513719976,0,0,0,0,0,0,100.45466986113651,8,2.2,0,1,0,0,500,31.709571965613,37.403208418530085,2.5,34.62657938636157,34.496373576304066
1136,31.622776601683793,26.429148880025192,32.31098513719976,1,0,0,0,0,0,165.6321180513006,8,1.16,1,0,0,0,256,31.709571965613,30.935399707564464,2.3,30.166206257996713,29.981994594902375
64,30.740852297878796,26.429148880025192,32.31098513719976,1,0,0,0,0,0,157.3505121487356,8,1.4,1,0,0,0,256,31.709571965613,30.935399707564464,1.6,30.166206257996713,29.981994594902375
528,31.622776601683793,38.66522985836241,32.31098513719976,1,1,0,0,0,0,165.6321180513006,8,1.32,1,0,0,0,256,31.709571965613,37.403208418530085,2.7,30.166206257996713,29.981994594902375
738,23.643180835073778,38.5586566156032,32.31098513719976,1,1,0,0,0,0,127.33567457123111,16,4.2,1,1,0,0,1152,31.709571965613,37.403208418530085,2.6,34.62657938636157,34.496373576304066
261,31.622776601683793,26.429148880025192,32.31098513719976,0,0,0,0,0,0,100.45466986113651,8,1.91,1,0,0,0,128,20.71231517720798,22.559939701738855,2.5,26.62639174419421,26.43860813280457
1297,29.9833287011299,26.429148880025192,32.31098513719976,1,1,0,0,0,0,141.21199808219862,8,2.6,0,1,0,0,1024,31.709571965613,37.403208418530085,2.6,34.62657938636157,34.496373576304066
1188,31.622776601683793,26.429148880025192,32.31098513719976,1,0,0,0,0,0,141.21199808219862,8,1.96,1,0,0,0,256,31.709571965613,37.403208418530085,2.5,30.166206257996713,29.981994594902375
718,29.9833287011299,38.5586566156032,32.31098513719976,1,1,0,0,0,0,141.21199808219862,8,2.5,1,1,0,0,1152,31.709571965613,37.403208418530085,2.8,34.62657938636157,34.496373576304066
432,31.495835455754325,38.5586566156032,32.31098513719976,1,1,0,0,0,0,141.21199808219862,8,2.62,1,1,0,0,1152,31.709571965613,37.403208418530085,2.8,34.62657938636157,34.496373576304066
213,29.9833287011299,26.429148880025192,32.31098513719976,0,0,0,0,0,0,100.45466986113651,8,2.2,1,0,0,0,256,31.709571965613,30.935399707564464,2.5,30.166206257996713,29.981994594902375
