laptop_ID,Price_in_euros
539,7.170119543449628
590,7.338491693993433
991,7.495541943884256
1215,7.67368812926773
787,7.9724660159745655
519,6.729824070489475
333,6.957402218871551
1041,6.966967138613983
499,7.208600337960199
391,7.733245646529795
1307,6.593044534142437
1007,7.2078598714324755
1262,7.003965054029298
1175,7.7406644019172415
945,7.365180126021013
52,6.7357800142423265
581,6.530877627725885
640,6.721425700790643
277,6.601325222901983
1149,6.424869023905388
521,7.244905856906428
1105,5.977593791422191
506,6.815639990074331
134,6.1092475827643655
1309,5.66988092298052
904,7.495541943884256
312,6.950814768442584
1001,7.081708586105575
29,7.1693500166706
1317,7.313220387090301
417,7.563200592358071
716,7.083387847625295
1266,6.352629396319567
439,6.396929655216146
191,6.659293919683638
367,6.852242569051878
1110,6.684611727667927
200,8.716044050161402
786,6.456769655572163
706,7.537962659768208
517,6.802394763324311
572,7.3777589082278725
635,6.4614838012316484
1013,7.644919344958857
979,6.1455152219349065
14,6.214408078419525
810,7.003065458786462
1301,6.581082866839071
1160,7.396335293800808
360,7.247080584585756
146,6.401917196727186
350,7.365180126021013
1302,6.459904454377535
183,7.313220387090301
1123,5.988961416889864
120,7.031149210745764
1133,7.708410667257367
472,5.720311776607412
163,6.104793232414985
161,6.956545443151569
943,7.047517221357296
511,5.583496308781699
540,5.91350300563827
618,6.77993327104405
496,7.576097340623111
1106,5.849295961087796
1208,6.709304340258298
1242,6.234410725718371
1058,6.90875477931522
16,7.326169517376512
1132,6.937314081223682
763,6.746294612855512
949,7.4205789054108005
1300,5.3471075307174685
1089,7.446870939281707
1218,6.214608098422191
1216,5.60947179518496
1235,6.29156913955832
491,6.338594078203183
958,7.170119543449628
413,7.466227556215481
104,5.857933154483459
1189,7.05617528410041
1190,5.91350300563827
1000,6.693323668269949
689,6.040254711277414
750,7.336936913707618
660,7.279939332521639
912,7.607927724478835
307,6.476972362889683
1094,6.846943139585379
285,6.756932389247553
476,7.527793987721444
1199,6.723832440821209
250,6.893656354602635
471,7.645397699428633
990,6.910750787961936
466,6.462873438510181
157,6.9874902470009905
541,7.408530566894626
206,6.610696044717759
81,6.885509670034818
1303,7.313220387090301
1003,7.02108396428914
1268,5.783825182329737
1260,5.893851718240982
817,7.426549072397305
290,6.492239835020471
648,7.01211529430638
801,7.58629630715272
231,6.756944017086926
1177,7.621684998724611
492,6.956545443151569
734,6.579251212010101
167,6.984716320118266
1246,6.937314081223682
349,7.649692623711514
597,6.606650186198215
1139,6.077642243349034
673,6.212606095751519
1211,7.059617628291383
758,8.387084506069217
141,6.214608098422191
182,6.70196036600254
54,7.00669522683704
576,6.898714534329988
815,6.660575149839686
444,7.696212639346407
371,5.966146739123692
323,6.8885724595653635
1098,7.6255950721324535
130,5.631175938885108
634,6.150602768446279
340,6.907755278982137
1222,7.064759027791802
1121,7.32131421022041
837,5.87493073085203
545,7.495541943884256
916,7.582733397251754
578,5.966146739123692
996,6.309918278226516
770,7.528331766707247
407,5.726847747587197
418,7.572502985020384
